timestamps,STATE,CAN2.gnss_pos.Latitude,CAN2.gnss_pos.Longitude,x_coord,y_coord,CAN1.TSC1.EngnRqstdTrqTrqLmt,CAN1.IC1.EngineIntakeManifold1Pressure,CAN1.EEC1.EngineSpeed,CAN1.IC1.EngnIntkMnfld1Tmprtr,CAN1.FD1.FanSpeed,CAN1.VEP1.BatteryPotentialPowerInput1,CAN2.TSC1.EngnRqstdTrqTrqLmt_3,CAN1.EEC3.EnginesDesiredOperatingSpeed,CAN2.TSC1.EngnRqstdTrqTrqLmt_0,CAN1.EEC3.Aftrtrtmnt1ExhstGsMssFlwRt,CAN1.EFLP1.EngineOilPressure1,CAN1.VEP1.KeySwitchBatteryPotential,CAN1.IC1.EngineIntakeAirPressure,CAN1.EEC1.EngineDemandPercentTorque,CAN1.EEC1.ActualEnginePercentTorque,CAN1.EEC2.EnginePercentLoadAtCurrentSpeed,CAN1.EEC3.NominalFrictionPercentTorque,CAN1.EEC1.AtlEngnPrntTrqFrtnl,CAN1.LFE1.EngineInstantaneousFuelEconomy,CAN1.CCVS1.WheelBasedVehicleSpeed,CAN2.gnss_speed.Speed,CAN1.EEC2.AtlMxmmAvllEngnPrntTrq,CAN1.A1SCRDSI1.Atttt1DsExstFdAtDsQtt,CAN1.LFE1.EngineFuelRate,CAN1.FD1.EngineFan1EstimatedPercentSpeed,CAN2.gnss_attitude.Heading,class_label,anomaly_label
2023-10-23 07:27:07,I,45.350955,11.951389,3985689.443304018,13887960.3781972,19.64413871,99.10859708,0.0,63.77149271,0.0,13.09400467,91.0,1000.0,-101.0,0.0,98.21719212,13.09400467,99.10859708,0.0,0.0,0,6.0,0.0,125.4980469,0.0,0.005657962,0.0,0.0,0.0,0.0,279.2,I,0
2023-10-23 07:27:08,I,45.350955,11.95138873,3985689.463153547,13887960.364036292,19.63477555,99.10904199,0.0,63.77260497,0.0,13.09408253,91.0,1000.0,-101.0,0.0,98.21808193,13.09408253,99.10904199,0.0,0.0,0,6.0,0.0,125.4980469,0.0,0.00309609,0.0,0.0,0.0,0.0,279.2,I,0
2023-10-23 07:27:09,I,45.350955,11.951388,3985689.516820797,13887960.325749395,19.62541238,99.10948689,0.0,63.77371723,0.0,13.09416039,91.0,1000.0,-101.0,0.0,98.21897174,13.09416039,99.10948689,0.0,0.0,0,6.0,0.0,125.4980469,0.0,0.006825378,0.0,0.0,0.0,0.0,279.2,I,0
2023-10-23 07:27:10,I,45.350955,11.951388,3985689.516820797,13887960.325749395,19.61604921,99.1099318,0.0,63.7748295,0.0,13.09423825,91.0,1000.0,-101.0,0.0,98.21986155,13.09423825,99.1099318,0.0,0.0,0,6.0,0.0,125.4980469,0.0,0.008241246,0.0,0.0,0.0,0.0,279.2,I,0
2023-10-23 07:27:11,I,45.350955,11.951388,3985689.516820797,13887960.325749395,19.60668604,99.1103767,0.0,63.77594176,0.0,13.09431611,91.0,1000.0,-101.0,0.0,98.22075136,13.09431611,99.1103767,0.0,0.0,0,6.0,0.0,125.4980469,0.0,0.004716358,0.0,0.0,0.0,0.0,279.2,I,0
2023-10-23 07:27:12,I,45.350955,11.951388,3985689.516820797,13887960.325749395,19.59732288,99.11082161,0.0,63.77705402,0.0,13.09439396,91.0,1000.0,-101.0,0.0,98.22164117,13.09439396,99.11082161,0.0,0.0,0,6.0,0.0,125.4980469,0.0,0.001512854,0.0,0.0,0.0,0.0,279.2,I,0
2023-10-23 07:27:13,I,45.350955,11.95138774,3985689.535935159,13887960.312112968,19.58795971,99.11126651,0.0,63.77816629,0.0,13.09447182,91.0,1000.0,-101.0,0.0,98.22253098,13.09447182,99.11126651,0.0,0.0,0,6.0,0.0,125.4980469,0.0,0.00326557,0.0,0.0,0.0,0.0,279.2,I,0
2023-10-23 07:27:14,I,45.350955,11.951387,3985689.590337575,13887960.273301598,19.57859654,99.11171142,0.0,63.77927855,0.0,13.09454968,91.0,1000.0,-101.0,0.0,98.22342079,13.09454968,99.11171142,0.0,0.0,0,6.0,0.0,125.4980469,0.0,0.003722736,0.0,0.0,0.0,0.0,279.2,I,0
2023-10-23 07:27:15,I,45.350955,11.951387,3985689.590337575,13887960.273301598,19.56923337,99.11215632,0.0,63.78039081,0.0,13.09462754,91.0,1000.0,-101.0,0.0,98.2243106,13.09462754,99.11215632,0.0,0.0,0,6.0,0.0,125.4980469,0.0,0.003572274,0.0,0.0,0.0,0.0,279.2,I,0
2023-10-23 07:27:16,I,45.350955,11.951387,3985689.590337575,13887960.273301598,19.55987021,99.11260123,0.0,63.78150307,0.0,13.0947054,91.0,1000.0,-101.0,0.0,98.22520041,13.0947054,99.11260123,0.0,0.0,0,6.0,0.0,125.4980469,0.0,0.004437859,0.0,0.0,0.0,0.0,279.2,I,0
2023-10-23 07:27:17,I,45.350955,11.95138674,3985689.609451938,13887960.259665169,19.55050704,99.11304613,0.0,63.78261534,0.0,13.09478326,91.0,1000.0,-101.0,0.0,98.22609022,13.09478326,99.11304613,0.0,0.0,0,6.0,0.0,125.4980469,0.0,0.003788138,0.0,0.0,0.0,0.0,279.2,I,0
2023-10-23 07:27:18,I,45.350955,11.951386,3985689.663854352,13887960.22085379,19.54114387,99.11349104,0.0,63.7837276,0.0,13.09486111,91.0,1000.0,-101.0,0.0,98.22698003,13.09486111,99.11349104,0.0,0.0,0,6.0,0.0,125.4980469,0.0,0.006,0.0,0.0,0.0,0.0,279.2,I,0
2023-10-23 07:27:19,I,45.350955,11.951386,3985689.663854352,13887960.22085379,19.5317807,99.11393595,0.0,63.78483986,0.0,13.09493897,91.0,1000.0,-101.0,0.0,98.22786984,13.09493897,99.11393595,0.0,0.0,0,6.0,0.0,125.4980469,0.0,0.005163418,0.0,0.0,0.0,0.0,279.2,I,0
2023-10-23 07:27:20,I,45.350955,11.951386,3985689.663854352,13887960.22085379,19.52241754,99.11438085,0.0,63.78595213,0.0,13.09501683,91.0,1000.0,-101.0,0.0,98.22875965,13.09501683,99.11438085,0.0,0.0,0,6.0,0.0,125.4980469,0.0,0.003,0.0,0.0,0.0,0.0,279.2,I,0
2023-10-23 07:27:21,I,45.350955,11.951386,3985689.663854352,13887960.22085379,19.51305437,99.11482576,0.0,63.78706439,0.0,13.09509469,91.0,1000.0,-101.0,0.0,98.22964947,13.09509469,99.11482576,0.0,0.0,0,6.0,0.0,125.4980469,0.0,0.002418889,0.0,0.0,0.0,0.0,279.2,I,0
2023-10-23 07:27:22,I,45.350955,11.95138571,3985689.685174218,13887960.20564393,19.5036912,99.11527066,0.0,63.78817665,0.0,13.09517255,91.0,1000.0,-101.0,0.0,98.23053928,13.09517255,99.11527066,0.0,0.0,0,6.0,0.0,125.4980469,0.0,0.001,0.0,0.0,0.0,0.0,279.2,I,0
2023-10-23 07:27:23,I,45.350955,11.951385,3985689.7373711294,13887960.168405987,19.49432803,99.11571557,0.0,63.78928892,0.0,13.09525041,91.0,1000.0,-101.0,0.0,98.23142909,13.09525041,99.11571557,0.0,0.0,0,6.0,0.0,125.4980469,0.0,0.002857705,0.0,0.0,0.0,0.0,279.2,I,0
2023-10-23 07:27:24,I,45.350955,11.951385,3985689.7373711294,13887960.168405987,19.48496486,99.11616047,0.0,63.79040118,0.0,13.09532827,91.0,1000.0,-101.0,0.0,98.2323189,13.09532827,99.11616047,0.0,0.0,0,6.0,0.0,125.4980469,0.0,0.007463993,0.0,0.0,0.0,0.0,279.2,I,0
2023-10-23 07:27:25,I,45.350955,11.951385,3985689.7373711294,13887960.168405987,19.4756017,99.11660538,0.0,63.79151344,0.0,13.09540612,91.0,1000.0,-101.0,0.0,98.23320871,13.09540612,99.11660538,0.0,0.0,0,6.0,0.0,125.4980469,0.0,0.006791162,0.0,0.0,0.0,0.0,279.2,I,0
2023-10-23 07:27:26,I,45.350955,11.951385,3985689.7373711294,13887960.168405987,19.46623853,99.11705028,0.0,63.7926257,0.0,13.09548398,91.0,1000.0,-101.0,0.0,98.23409852,13.09548398,99.11705028,0.0,0.0,0,6.0,0.0,125.4980469,0.0,0.008158487,0.0,0.0,0.0,0.0,279.2,I,0
2023-10-23 07:27:27,I,45.350955,11.951385,3985689.7373711294,13887960.168405987,19.45687536,99.11749519,0.0,63.79373797,0.0,13.09556184,91.0,1000.0,-101.0,0.0,98.23498833,13.09556184,99.11749519,0.0,0.0,0,6.0,0.0,125.4980469,0.0,0.006,0.0,0.0,0.0,0.0,279.2,I,0
2023-10-23 07:27:28,I,45.350955,11.95138471,3985689.758690996,13887960.153196126,19.44751219,99.11794009,0.0,63.79485023,0.0,13.0956397,91.0,1000.0,-101.0,0.0,98.23587814,13.0956397,99.11794009,0.0,0.0,0,6.0,0.0,125.4980469,0.0,0.005710066,0.0,0.0,0.0,0.0,279.2,I,0
2023-10-23 07:27:29,I,45.350955,11.951384,3985689.810887909,13887960.115958178,19.43814903,99.118385,0.0,63.79596249,0.0,13.09571756,91.0,1000.0,-101.0,0.0,98.23676795,13.09571756,99.118385,0.0,0.0,0,6.0,0.0,125.4980469,0.0,0.004205948,0.0,0.0,0.0,0.0,279.2,I,0
2023-10-23 07:27:30,I,45.350955,11.951384,3985689.810887909,13887960.115958178,19.42878586,99.1188299,0.0,63.79707476,0.0,13.09579542,91.0,1000.0,-101.0,0.0,98.23765776,13.09579542,99.1188299,0.0,0.0,0,6.0,0.0,125.4980469,0.0,0.002,0.0,0.0,0.0,0.0,279.2,I,0
2023-10-23 07:27:31,I,45.350955,11.951384,3985689.810887909,13887960.115958178,19.41942269,99.11927481,0.0,63.79818702,0.0,13.09587327,91.0,1000.0,-101.0,0.0,98.23854757,13.09587327,99.11927481,0.0,0.0,0,6.0,0.0,125.4980469,0.0,0.003076542,0.0,0.0,0.0,0.0,279.2,I,0
2023-10-23 07:27:32,I,45.350955,11.951384,3985689.810887909,13887960.115958178,19.41005952,99.11971971,0.0,63.79929928,0.0,13.09595113,91.0,1000.0,-101.0,0.0,98.23943738,13.09595113,99.11971971,0.0,0.0,0,6.0,0.0,125.4980469,0.0,0.00655998,0.0,0.0,0.0,0.0,279.2,I,0
2023-10-23 07:27:33,I,45.350955,11.951384,3985689.810887909,13887960.115958178,19.40069636,99.12016462,0.0,63.80041155,0.0,13.09602899,91.0,1000.0,-101.0,0.0,98.24032719,13.09602899,99.12016462,0.0,0.0,0,6.0,0.0,125.4980469,0.0,0.007165968,0.0,0.0,0.0,0.0,279.2,I,0
2023-10-23 07:27:34,I,45.350955,11.951384,3985689.810887909,13887960.115958178,19.39133319,99.12060952,0.0,63.80152381,0.0,13.09610685,91.0,1000.0,-101.0,0.0,98.241217,13.09610685,99.12060952,0.0,0.0,0,6.0,0.0,125.4980469,0.0,0.004192642,0.0,0.0,0.0,0.0,279.2,I,0
2023-10-23 07:27:35,I,45.350955,11.951384,3985689.810887909,13887960.115958178,19.38197002,99.12105443,0.0,63.80263607,0.0,13.09618471,91.0,1000.0,-101.0,0.0,98.24210681,13.09618471,99.12105443,0.0,0.0,0,6.0,0.0,125.4980469,0.0,0.002606568,0.0,0.0,0.0,0.0,279.2,I,0
2023-10-23 07:27:36,I,45.350955,11.95138373,3985689.830737439,13887960.101797275,19.37260685,99.12149933,0.0,63.80374834,0.0,13.09626257,91.0,1000.0,-101.0,0.0,98.24299662,13.09626257,99.12149933,0.0,0.0,0,6.0,0.0,125.4980469,0.0,0.004,0.0,0.0,0.0,0.0,279.2,I,0
2023-10-23 07:27:37,I,45.350955,11.951383,3985689.884404687,13887960.063510375,19.36324369,99.12194424,0.0,63.8048606,0.0,13.09634042,91.0,1000.0,-101.0,0.0,98.24388643,13.09634042,99.12194424,0.0,0.0,0,6.0,0.0,125.4980469,0.0,0.00427498,0.0,0.0,0.0,0.0,279.2,I,0
2023-10-23 07:27:38,I,45.350955,11.951383,3985689.884404687,13887960.063510375,19.35388052,99.12238914,0.0,63.80597286,0.0,13.09641828,91.0,1000.0,-101.0,0.0,98.24477624,13.09641828,99.12238914,0.0,0.0,0,6.0,0.0,125.4980469,0.0,0.005277806,0.0,0.0,0.0,0.0,279.2,I,0
2023-10-23 07:27:39,I,45.350955,11.951383,3985689.884404687,13887960.063510375,19.34451735,99.12283405,0.0,63.80708512,0.0,13.09649614,91.0,1000.0,-101.0,0.0,98.24566605,13.09649614,99.12283405,0.0,0.0,0,6.0,0.0,125.4980469,0.0,0.005404273,0.0,0.0,0.0,0.0,279.2,I,0
2023-10-23 07:27:40,I,45.350955,11.951383,3985689.884404687,13887960.063510375,19.33515418,99.12327896,0.0,63.80819739,0.0,13.096574,91.0,1000.0,-101.0,0.0,98.24655586,13.096574,99.12327896,0.0,0.0,0,6.0,0.0,125.4980469,0.0,0.003071728,0.0,0.0,0.0,0.0,279.2,I,0
2023-10-23 07:27:41,I,45.350955,11.951383,3985689.884404687,13887960.063510375,19.32579102,99.12372386,0.0,63.80930965,0.0,13.09665186,91.0,1000.0,-101.0,0.0,98.24744567,13.09665186,99.12372386,0.0,0.0,0,6.0,0.0,125.4980469,0.0,0.001917215,0.0,0.0,0.0,0.0,279.2,I,0
2023-10-23 07:27:42,I,45.350955,11.95138286,3985689.894697034,13887960.05616768,19.31642785,99.12416877,0.0,63.81042191,0.0,13.09672972,91.0,1000.0,-101.0,0.0,98.24833548,13.09672972,99.12416877,0.0,0.0,0,6.0,0.0,125.4980469,0.0,0.004,0.0,0.0,0.0,0.0,279.2,I,0
2023-10-23 07:27:43,I,45.350955,11.95138236,3985689.931455421,13887960.029943775,19.30706468,99.12461367,0.0,63.81153418,0.0,13.09680758,91.0,1000.0,-101.0,0.0,98.24922529,13.09680758,99.12461367,0.0,0.0,0,6.0,0.0,125.4980469,0.0,0.004,0.0,0.0,0.0,0.0,279.2,I,0
2023-10-23 07:27:44,I,45.350955,11.951382,3985689.95792146,13887960.011062566,19.29770151,99.12505858,0.0,63.81264644,0.0,13.09688543,91.0,1000.0,-101.0,0.0,98.25011511,13.09688543,99.12505858,0.0,0.0,0,6.0,0.0,125.4980469,0.0,0.004284134,0.0,0.0,0.0,0.0,279.2,I,0
2023-10-23 07:27:45,I,45.350955,11.951382,3985689.95792146,13887960.011062566,19.28833834,99.12550348,0.0,63.8137587,0.0,13.09696329,91.0,1000.0,-101.2951689,0.0,98.25100492,13.09696329,99.12550348,0.0,0.0,0,6.0,0.0,125.4980469,0.0,0.00559478,0.0,0.0,0.0,0.0,279.2,I,0
2023-10-23 07:27:46,I,45.350955,11.951382,3985689.95792146,13887960.011062566,19.27897518,99.12594839,0.0,63.81487097,0.0,13.09704115,91.0,1000.0,-102.0,0.0,98.25189473,13.09704115,99.12594839,0.0,0.0,0,6.0,0.0,125.4980469,0.0,0.005829428,0.0,0.0,0.0,0.0,279.2,I,0
2023-10-23 07:27:47,I,45.350955,11.951382,3985689.95792146,13887960.011062566,19.26961201,99.12639329,0.0,63.81598323,0.0,13.09711901,91.0,1000.0,-102.0,0.0,98.25278454,13.09711901,99.12639329,0.0,0.0,0,6.0,0.0,125.4980469,0.0,0.003265175,0.0,0.0,0.0,0.0,279.2,I,0
2023-10-23 07:27:48,I,45.35095527,11.951382,3985689.9378379537,13887959.982911255,19.26024884,99.1268382,0.0,63.81709549,0.0,13.09719687,91.0,1000.0,-102.0,0.0,98.25367435,13.09719687,99.1268382,0.0,0.0,0,6.0,0.0,125.4980469,0.0,0.006143548,0.0,0.0,0.0,0.0,279.2,I,0
2023-10-23 07:27:49,I,45.350956,11.951382,3985689.883538103,13887959.906798448,19.25088567,99.1272831,0.0,63.81820776,0.0,13.09727473,91.0,1000.0,-102.0,0.0,98.25456416,13.09727473,99.1272831,0.0,0.0,0,6.0,0.0,125.4980469,0.0,0.009511412,0.0,0.0,0.0,0.0,279.2,I,0
2023-10-23 07:27:50,I,45.350956,11.951382,3985689.883538103,13887959.906798448,19.24152251,99.12772801,0.0,63.81932002,0.0,13.09735258,91.0,1000.0,-102.0,0.0,98.25545397,13.09735258,99.12772801,0.0,0.0,0,6.0,0.0,125.4980469,0.0,0.002716513,0.0,0.0,0.0,0.0,279.2,I,0
2023-10-23 07:27:51,I,45.350956,11.951382,3985689.883538103,13887959.906798448,19.23215934,99.12817291,0.0,63.82043228,0.0,13.09743044,91.0,1000.0,-102.0,0.0,98.25634378,13.09743044,99.12817291,0.0,0.0,0,6.0,0.0,125.4980469,0.0,0.002,0.0,0.0,0.0,0.0,279.2,I,0
2023-10-23 07:27:52,I,45.350956,11.951382,3985689.883538103,13887959.906798448,19.22279617,99.12861782,0.0,63.82154454,0.0,13.0975083,91.0,1000.0,-102.0,0.0,98.25723359,13.0975083,99.12861782,0.0,0.0,0,6.0,0.0,125.4980469,0.0,0.00229012,0.0,0.0,0.0,0.0,279.2,I,0
2023-10-23 07:27:53,I,45.350956,11.951382,3985689.883538103,13887959.906798448,19.213433,99.12906272,0.0,63.82265681,0.0,13.09758616,91.0,1000.0,-102.0,0.0,98.2581234,13.09758616,99.12906272,0.0,0.0,0,6.0,0.0,125.4980469,0.0,0.003,0.0,0.0,0.0,0.0,279.2,I,0
2023-10-23 07:27:54,I,45.35095626,11.951382,3985689.86419843,13887959.879689775,19.20406984,99.12950763,0.0,63.82376907,0.0,13.09766402,91.0,1000.0,-102.0,0.0,98.25901321,13.09766402,99.12950763,0.0,0.0,0,6.0,0.0,125.4980469,0.0,0.003787908,0.0,0.0,0.0,0.0,279.2,I,0
2023-10-23 07:27:55,I,45.350957,11.951382,3985689.809154744,13887959.802534334,19.19470667,99.12995253,0.0,63.82488133,0.0,13.09774188,91.0,1000.0,-102.0,0.0,98.25990302,13.09774188,99.12995253,0.0,0.0,0,6.0,0.0,125.4980469,0.0,0.005462199,0.0,0.0,0.0,0.0,279.2,I,0
2023-10-23 07:27:56,I,45.350957,11.951382,3985689.809154744,13887959.802534334,19.1853435,99.13039744,0.0,63.8259936,0.0,13.09781973,91.0,1000.0,-102.0,0.0,98.26079283,13.09781973,99.13039744,0.0,0.0,0,6.0,0.0,125.4980469,0.0,0.003723666,0.0,0.0,0.0,0.0,279.2,I,0
2023-10-23 07:27:57,I,45.350957,11.951382,3985689.809154744,13887959.802534334,19.17598033,99.13084234,0.0,63.82710586,0.0,13.09789759,91.0,1000.0,-102.0,0.0,98.26168264,13.09789759,99.13084234,0.0,0.0,0,6.0,0.0,125.4980469,0.0,0.003,0.0,0.0,0.0,0.0,279.2,I,0
2023-10-23 07:27:58,I,45.350957,11.951382,3985689.809154744,13887959.802534334,19.16661717,99.13128725,0.0,63.82821812,0.0,13.09797545,91.0,1000.0,-102.0,0.0,98.26257245,13.09797545,99.13128725,0.0,0.0,0,6.0,0.0,125.4980469,0.0,0.003289884,0.0,0.0,0.0,0.0,279.2,I,0
2023-10-23 07:27:59,I,45.350957,11.95138226,3985689.790040385,13887959.81617076,19.157254,99.13173215,0.0,63.82933039,0.0,13.09805331,91.0,1000.0,-102.0,0.0,98.26346226,13.09805331,99.13173215,0.0,0.0,0,6.0,0.0,125.4980469,0.0,0.003478918,0.0,0.0,0.0,0.0,279.2,I,0
2023-10-23 07:28:00,I,45.35095726,11.951383,3985689.716298301,13887959.827873468,19.14789083,99.13217706,0.0,63.83044265,0.0,13.09813117,91.0,1000.0,-102.0,0.0,98.26435207,13.09813117,99.13217706,0.0,0.0,0,6.0,0.0,125.4980469,0.0,0.002261769,0.0,0.0,0.0,0.0,279.2,I,0
2023-10-23 07:28:01,I,45.350958,11.951383,3985689.6612546174,13887959.750718024,19.13852766,99.13262196,0.0,63.83155491,0.0,13.09820903,91.0,1000.0,-102.0,0.0,98.26524188,13.09820903,99.13262196,0.0,0.0,0,6.0,0.0,125.4980469,0.0,0.003267496,0.0,0.0,0.0,0.0,279.2,I,0
2023-10-23 07:28:02,I,45.350958,11.951383,3985689.6612546174,13887959.750718024,19.12916449,99.13306687,0.0,63.83266717,0.0,13.09828689,91.0,1000.0,-102.0,0.0,98.26613169,13.09828689,99.13306687,0.0,0.0,0,6.0,0.0,125.4980469,0.0,0.00372195,0.0,0.0,0.0,0.0,279.2,I,0
2023-10-23 07:28:03,I,45.350958,11.95138327,3985689.6414050898,13887959.764878932,19.11980133,99.13351178,0.0,63.83377944,0.0,13.09836474,91.0,1000.0,-102.0,0.0,98.2670215,13.09836474,99.13351178,0.0,0.0,0,6.0,0.0,125.4980469,0.0,0.002449642,0.0,0.0,0.0,0.0,279.2,I,0
2023-10-23 07:28:04,I,45.35095825,11.951384,3985689.5691420087,13887959.777099803,19.11043816,99.13395668,0.0,63.8348917,0.0,13.0984426,91.0,1000.0,-102.0,0.0,98.26791131,13.0984426,99.13395668,0.0,0.0,0,6.0,0.0,125.4980469,0.0,0.002532206,0.0,0.0,0.0,0.0,279.2,I,0
2023-10-23 07:28:05,I,45.350959,11.951384,3985689.513354493,13887959.698901713,19.10107499,99.13440159,0.0,63.83600396,0.0,13.09852046,91.0,1000.0,-102.0,0.0,98.26880112,13.09852046,99.13440159,0.0,0.0,0,6.0,0.0,125.4980469,0.0,0.005406498,0.0,0.0,0.0,0.0,279.2,I,0
2023-10-23 07:28:06,I,45.350959,11.95138426,3985689.494240131,13887959.712538144,19.09171182,99.13484649,0.0,63.83711623,0.0,13.09859832,91.0,1000.0,-102.0,0.0,98.26969094,13.09859832,99.13484649,0.0,0.0,0,6.0,0.0,125.4980469,0.0,0.001529942,0.0,0.0,0.0,0.0,279.2,I,0
2023-10-23 07:28:07,I,45.35095927,11.951385,3985689.419754218,13887959.72319821,19.08234866,99.1352914,0.0,63.83822849,0.0,13.09867618,91.0,1000.0,-102.0,0.0,98.27058075,13.09867618,99.1352914,0.0,0.0,0,6.0,0.0,125.4980469,0.0,0.003546502,0.0,0.0,0.0,0.0,279.2,I,0
2023-10-23 07:28:08,I,45.35096,11.95138528,3985689.344869675,13887959.66177079,19.07298549,99.1357363,0.0,63.83934075,0.0,13.09875404,91.0,1000.0,-102.0,0.0,98.27147056,13.09875404,99.1357363,0.0,0.0,0,6.0,0.0,125.4980469,0.0,0.004154332,0.0,0.0,0.0,0.0,279.2,I,0
2023-10-23 07:28:09,I,45.35096028,11.951386,3985689.271110265,13887959.670339257,19.06362232,99.13618121,0.0,63.84045302,0.0,13.09883189,91.0,1000.0,-102.0,0.0,98.27236037,13.09883189,99.13618121,0.0,0.0,0,6.0,0.0,125.4980469,0.0,0.002854734,0.0,0.0,0.0,0.0,279.2,I,0
2023-10-23 07:28:10,I,45.350961,11.951386,3985689.2175542526,13887959.595269091,19.05425915,99.13662611,0.0,63.84156528,0.0,13.09890975,91.0,1000.0,-102.0,0.0,98.27325018,13.09890975,99.13662611,0.0,0.0,0,6.0,0.0,125.4980469,0.0,0.004440786,0.0,0.0,0.0,0.0,279.2,I,0
2023-10-23 07:28:11,I,45.350961,11.95138626,3985689.1984398942,13887959.608905522,19.04489599,99.13707102,0.0,63.84267754,0.0,13.09898761,91.0,1000.0,-102.0,0.0,98.27413999,13.09898761,99.13707102,0.0,0.0,0,6.0,0.0,125.4980469,0.0,0.003259816,0.0,0.0,0.0,0.0,279.2,I,0
2023-10-23 07:28:12,I,45.35096126,11.951387,3985689.124697816,13887959.620608224,19.03553282,99.13751592,0.0,63.84378981,0.0,13.09906547,91.0,1000.0,-102.0,0.0,98.2750298,13.09906547,99.13751592,0.0,0.0,0,6.0,0.0,125.4980469,0.0,0.004,0.0,0.0,0.0,0.0,279.2,I,0
2023-10-23 07:28:13,I,45.350962,11.95138726,3985689.05053978,13887959.557089208,19.02616965,99.13796083,0.0,63.84490207,0.0,13.09914333,91.0,1000.0,-102.0,0.0,98.27591961,13.09914333,99.13796083,0.0,0.0,0,6.0,0.0,125.4980469,0.0,0.004,0.0,0.0,0.0,0.0,279.2,I,0
2023-10-23 07:28:14,I,45.35096228,11.951388,3985688.975310038,13887959.566706628,19.01680648,99.13840573,0.0,63.84601433,0.0,13.09922119,91.0,1000.0,-102.0,0.0,98.27680942,13.09922119,99.13840573,0.0,0.0,0,6.0,0.0,125.4980469,0.0,0.004832209,0.0,0.0,0.0,0.0,279.2,I,0
2023-10-23 07:28:15,I,45.350963,11.951388,3985688.921754028,13887959.491636466,19.00744332,99.13885064,0.0,63.84712659,0.0,13.09929904,91.0,1000.0,-102.0,0.0,98.27769923,13.09929904,99.13885064,0.0,0.0,0,6.0,0.0,125.4980469,0.0,0.006132519,0.0,0.0,0.0,0.0,279.2,I,0
2023-10-23 07:28:16,I,45.350963,11.95138828,3985688.901169335,13887959.506321847,18.99808015,99.13929554,0.0,63.84823886,0.0,13.0993769,91.0,1000.0,-102.0,0.0,98.27858904,13.0993769,99.13929554,0.0,0.0,0,6.0,0.0,125.4980469,0.0,0.003716534,0.0,0.0,0.0,0.0,279.2,I,0
2023-10-23 07:28:17,I,45.350963,11.951389,3985688.848237266,13887959.544084262,18.98871698,99.13974045,0.0,63.84935112,0.0,13.09945476,91.0,1000.0,-102.0,0.0,98.27947885,13.09945476,99.13974045,0.0,0.0,0,6.0,0.0,125.4980469,0.0,0.004314858,0.0,0.0,0.0,0.0,279.2,I,0
2023-10-23 07:28:18,I,45.35096327,11.951389,3985688.8281537616,13887959.515932951,18.97935381,99.14018535,0.0,63.85046338,0.0,13.09953262,91.0,1000.0,-102.0,0.0,98.28036866,13.09953262,99.14018535,0.0,0.0,0,6.0,0.0,125.4980469,0.0,0.006651255,0.0,0.0,0.0,0.0,279.2,I,0
2023-10-23 07:28:19,I,45.350964,11.95138927,3985688.754004395,13887959.453981051,18.96999064,99.14063026,0.0,63.85157565,0.0,13.09961048,91.0,1000.0,-102.0,0.0,98.28125847,13.09961048,99.14063026,0.0,0.0,0,6.0,0.0,125.4980469,0.0,0.004072983,0.0,0.0,0.0,0.0,279.2,I,0
2023-10-23 07:28:20,I,45.350964,11.95139,3985688.70033716,13887959.492267942,18.96062748,99.14107516,0.0,63.85268791,0.0,13.09968834,91.0,1000.0,-102.0,0.0,98.28214828,13.09968834,99.14107516,0.0,0.0,0,6.0,0.0,125.4980469,0.0,0.006166406,0.0,0.0,0.0,0.0,279.2,I,0
2023-10-23 07:28:21,I,45.350964,11.95139,3985688.70033716,13887959.492267942,18.95126431,99.14152007,0.0,63.85380017,0.0,13.0997662,91.0,1000.0,-102.0,0.0,98.28303809,13.0997662,99.14152007,0.0,0.0,0,6.0,0.0,125.4980469,0.0,0.004,0.0,0.0,0.0,0.0,279.2,I,0
2023-10-23 07:28:22,I,45.35096425,11.95139,3985688.681741324,13887959.466201916,18.94190114,99.14196497,0.0,63.85491244,0.0,13.09984405,91.0,1000.0,-102.0,0.0,98.2839279,13.09984405,99.14196497,0.0,0.0,0,6.0,0.0,125.4980469,0.0,0.003744806,0.0,0.0,0.0,0.0,279.2,I,0
2023-10-23 07:28:23,I,45.350965,11.95139,3985688.625953816,13887959.38800383,18.93253797,99.14240988,0.0,63.8560247,0.0,13.09992191,91.0,1000.0,-102.0,0.0,98.28481771,13.09992191,99.14240988,0.0,0.0,0,6.0,0.0,125.4980469,0.0,0.003532597,0.0,0.0,0.0,0.0,279.2,I,0
2023-10-23 07:28:24,I,45.350965,11.95139,3985688.625953816,13887959.38800383,18.92317481,99.14285478,0.0,63.85713696,0.0,13.09999977,91.0,1000.0,-102.0,0.0,98.28570752,13.09999977,99.14285478,0.0,0.0,0,6.0,0.0,125.4980469,0.0,0.004188522,0.0,0.0,0.0,0.0,279.2,I,0
2023-10-23 07:28:25,I,45.350965,11.95139,3985688.625953816,13887959.38800383,18.91381164,99.14329969,0.0,63.85824923,0.0,13.10007763,91.0,1000.0,-102.0,0.0,98.28659733,13.10007763,99.14329969,0.0,0.0,0,6.0,0.0,125.4980469,0.0,0.002273611,0.0,0.0,0.0,0.0,279.2,I,0
